4298,05,12,2017,1334
4299,03,07,2017,1222
4300,09,30,2017,1204
4301,10,24,2017,1443
4302,06,01,2017,1486
4303,04,29,2017,1260
4304,11,13,2017,1296
4305,07,23,2017,1266
4306,08,12,2017,1253
4307,05,16,2017,1432
4308,10,28,2017,1252
4309,06,05,2017,1354
4310,01,11,2017,1324
4311,11,17,2017,1321
4312,07,27,2017,1422
4313,08,16,2017,1476
4314,06,09,2017,1381
4315,03,20,2017,1311
4316,01,15,2017,978
4317,12,04,2017,1371
4318,09,03,2017,1058
4319,05,31,2017,1423
4320,06,20,2017,1439
4321,02,02,2017,1330
4322,12,08,2017,1379
4323,03,24,2017,1309
4324,01,19,2017,1394
4325,09,07,2017,1384
4326,04,13,2017,1285
4327,05,02,2017,1475
4328,11,30,2017,1403
4329,06,24,2017,1240
4330,02,06,2017,1321
4331,03,28,2017,1262
4332,10,12,2017,1452
4333,04,17,2017,1399
4334,05,06,2017,1265
4335,11,01,2017,1466
4336,07,11,2017,1257
4337,12,23,2017,1148
4338,06,28,2017,1431
4339,09,22,2017,1422
4340,10,16,2017,1394
4341,02,21,2017,1183
4342,11,05,2017,1104
4343,07,15,2017,1179
4344,12,27,2017,1127
4345,08,04,2017,1485
4346,03,10,2017,1204
4347,09,26,2017,1365
4348,01,03,2017,1276
4349,02,25,2017,1186
4350,11,09,2017,1336
4351,07,19,2017,1550
4352,08,08,2017,1451
4353,03,14,2017,514
4354,10,31,2017,1354
4355,11,20,2017,1244
4356,07,30,2017,1106
4357,01,07,2017,871
4358,04,01,2017,1106
4359,05,23,2017,1423
4360,06,12,2017,1281
4361,10,02,2017,1343
4362,11,24,2017,1183
4363,04,05,2017,1370
4364,05,27,2017,1301
4365,06,16,2017,1413
4366,12,11,2017,1234
4367,08,21,2017,1340
4368,09,10,2017,1204
4369,04,09,2017,1110
4370,07,03,2017,1397
4371,03,31,2017,1050
4372,12,15,2017,1132
4373,08,25,2017,1426
4374,09,14,2017,1478
4375,04,20,2017,1284
4376,01,24,2017,1228
4377,10,08,2017,1133
4378,02,13,2017,1143
4379,07,07,2017,1337
4380,12,19,2017,1314
4381,08,29,2017,1183
4382,03,02,2017,1265
